2220042,1131634,1096107,1043735,1067083,1231796,1240434,1273320,1181412,1038555,1036600,1037545,1030161,956810,1050968,1051725,1057362,1170332,1084711,1088914,1068640,985682,1109630,952415,1065925,1076375,966056,922234,1023169,956844,1189522,1007095,926080,1021722,1510194,1119114,1173993,1053638,1012462,1001454,1081980,971181,936300,1091574,1023843,1024620,1054455,1056923,1134485,1172217,1027632,1058842,1074504,1054355,1084379,1144430,1146737,1120536,994857,1081159,1009032,1145470,1151909,1145345,1086434,1094054,909623,1081458,1097761,1122346,1161995,1105191,1080849,1072748,1284943,1047905,1005188,1202616,1072388,1259129,1164220,1271283,1246532,1288419,1033009,1209734,1428715,1314592,1342384,1095292,1352826,1354897,1252796,1142749,1117289,1205504,1208915,1093860,1070836,955309
1713842,934007,1047563,999094,1061272,1095797,1131276,999358,1044379,926049,1103369,1181057,991903,988312,973773,1027984,1104529,1097266,932564,987254,1078602,1072357,1116503,914832,1018377,1134753,1082547,977072,1057354,1052902,1092336,925701,1062369,1036158,1048266,1092233,1027464,909088,984123,958452,1011008,1091820,973923,1045955,1090889,1088376,1114158,1271100,1339807,1419999,1185951,1700692,1478644,1091342,1032802,981477,908851,911193,1057234,1059406,881413,916675,1135362,1100858,1033685,1034098,1091994,1308121,1155877,1024160,1113235,1061287,1055066,1036143,938934,948530,868420,994579,945664,965607,967040,945419,995359,942435,990355,1054600,992403,963685,1038815,938068,897321,899478,1143920,1323787,966023,877751,920395,1036605,1007792,964959
230819657,120449282,125900798,114739679,111631207,132765466,137306356,128307138,116078608,120207950,122167923,106990353,112496453,109925178,108122827,111301477,119172247,112560400,115199485,111651164,102915493,115789346,114061856,108163449,112705853,106117606,109692056,107282967,105168279,103997516,104383352,108124742,106524619,104413115,108386540,112376772,107087160,106258084,105094562,104992537,112688431,105017502,105966140,104640712,103511448,107868856,99472416,97404577,106218896,108808503,129964599,114317285,109451435,110491868,114038546,144464424,126846744,112429913,112145373,108913293,109651068,108662861,110328024,109138882,113254099,112800719,111851797,115880893,109342138,110520133,121894134,108623482,108560716,109101394,111957298,109745415,104839607,102914997,107883067,130350351,113302325,111127894,103639021,107797874,101810981,105697224,96854540,103155801,107075546,104420395,103954230,103892604,103761510,105078954,107439690,105545940,103458325,106503732,105012665,102400290
1708376,1038632,1074809,1020112,1023967,933734,898965,940364,928037,885554,941078,987219,877450,905610,993481,820743,930891,924468,1034978,922498,864965,819996,910442,829096,850713,812404,892779,814264,898696,769847,871296,941999,909281,936599,933492,886679,932925,914913,900083,933034,964556,946372,938637,926703,1034810,898737,1030317,1045731,917309,957711,931246,983200,954933,961256,1043419,872066,976408,953254,926205,1001034,920005,966434,946984,991343,877956,985759,974270,955161,1005732,943288,938164,909623,840375,864641,901932,847389,1047316,1079467,1114571,981231,873947,890483,930082,904888,951007,962015,977353,928755,1131891,990828,1036342,981845,912335,1061276,1083572,1222985,1448294,1411762,1443325,1198600
960393798,455127622,432156271,452907209,447449212,411576413,457198515,428088696,423234608,435991517,473810406,427315513,479434030,483987777,447488724,441839361,431098612,439162756,421474237,431476988,441631967,425116739,421494309,480897841,538017277,619189147,465432640,435847901,477530363,435806396,409639772,414795058,437136583,468602030,472634333,472137898,470357311,459391591,449822275,468941722,451200144,473988390,416999457,445947947,431981400,445820882,445473008,420353071,487463019,452361379,439793351,434204772,414361564,448820469,483104534,418780969,433919389,447466253,435280269,512242785,500734463,500730204,491082977,488813292,505945122,437576415,415918570,446074757,433480192,416854740,438797167,419533323,426516823,497268584,479397446,457971828,420885654,406596552,417246453,458738643,421787234,418436070,430908166,430947709,555932922,480429542,475567845,436844347,422480191,426983469,410764609,466558562,466480004,496083090,444139596,431781938,421426150,440747066,446987270,436781393
219383986,137726312,123549800,124828787,117044877,144414194,134394483,149606534,130110868,144798201,129767638,129758755,135336858,127986089,119522546,125091571,130498917,118073513,118370222,112950204,113349258,199307758,159206828,120797827,118644184,125291422,126945829,117296483,119354979,121108170,128431863,129561327,110361206,108807976,112448073,167166420,128264811,110089591,112799698,115172311,142833879,141082400,113476927,133864792,130618063,120588566,117410786,131098081,132775058,128284606,117022437,103042593,108569038,105216691,109628095,120463138,118037949,108910473,116006388,101378701,111817230,110773576,106965550,116772915,116755524,104852794,106695925,104642056,111480720,98820104,102752830,103869874,104673485,110506824,102636349,100143799,107582186,132542289,150581853,153136130,113546631,104477568,105018093,107876004,111461271,106931449,111070200,106026198,113386180,155362244,104023180,108917929,119779376,109636782,116844093,103110686,117015278,126254803,117205339,107268325
20671849,9659638,14195523,12004231,11054384,9551363,10266530,9440583,9254912,9141493,9612486,9388190,9620650,8904792,9032388,9246505,11924718,10410795,9583761,10375864,10566837,9586258,9238399,8662125,8808963,10086912,12396852,10330426,10652919,9371955,9188642,9146240,10045525,9398862,10045861,10019982,10399287,9762933,10415194,9726485,11396458,9256540,9266849,9309625,11070561,13398617,17102716,12590886,11218876,9531355,11600688,12703146,21522170,20822464,20279281,15690817,13007245,10756712,9115958,10252086,11871000,10378862,9940159,11727707,9845925,13023210,10314343,10280469,9494431,8856031,9559503,11653178,13361113,15455483,12844381,12667780,10751399,9619075,8779648,9963873,9705926,10376664,9197309,9167592,10253817,9270942,9303091,9384949,10292131,11192821,13773322,11259589,10745466,12134109,9959787,12114545,11544910,9431972,10001550,18805355
